LotArea,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,GrLivArea,GarageCars,GarageArea,Neighborhood,HouseStyle,RoofStyle,Exterior,Heating,SaleCondition,SalePrice
3856.0,6,5,1969,606.0,842,3,117.0,CollgCr,1.5Fin,Hip,HdBoard,Grav,Partial,178729
17670.0,5,4,1984,2575.0,2928,3,840.0,Edwards,2Story,Gable,MetalSd,Grav,Abnorml,285616
3998.0,1,2,1997,748.0,3947,3,720.0,CollgCr,1.5Fin,Flat,VinylSd,GasA,Abnorml,239253
7476.0,1,7,1982,1699.0,1274,0,356.0,NAmes,2Story,Flat,VinylSd,GasA,Normal,48299
11428.0,4,3,2005,601.0,839,0,247.0,Somerst,1.5Fin,Flat,VinylSd,GasA,Normal,124114
6669.0,3,7,1990,619.0,506,2,959.0,Edwards,1Story,Flat,Wd Sdng,GasA,Partial,114413
14336.0,8,7,2003,254.0,1796,2,94.0,Somerst,2Story,Hip,Wd Sdng,GasW,Abnorml,245440
11342.0,7,2,1993,2977.0,787,1,313.0,,1Story,Gable,MetalSd,GasA,Abnorml,166210
9064.0,7,7,2021,2724.0,1392,3,606.0,CollgCr,1Story,Gable,HdBoard,GasA,Partial,263899
9446.0,8,6,1960,1223.0,3394,2,458.0,Edwards,2Story,Gable,VinylSd,Grav,Normal,370269
19815.0,7,4,1963,835.0,1216,0,101.0,NAmes,1.5Fin,Gable,MetalSd,GasA,Partial,147877
7624.0,2,5,1991,1850.0,683,2,725.0,NAmes,1.5Fin,Gable,VinylSd,GasA,Normal,78879
9461.0,4,8,1961,668.0,2353,1,130.0,Somerst,2Story,Gable,Wd Sdng,Grav,Abnorml,210997
3819.0,6,5,1966,2648.0,1069,0,375.0,Edwards,2Story,Gable,Wd Sdng,GasA,Partial,181912
12516.0,3,3,1974,2533.0,1122,0,893.0,Somerst,SLvl,Flat,MetalSd,Grav,Normal,124316
15749.0,3,2,1975,2306.0,2733,0,880.0,Somerst,1Story,Flat,Wd Sdng,GasW,Normal,208709
19514.0,6,6,1996,252.0,1142,2,411.0,NAmes,2Story,Hip,HdBoard,Grav,Normal,192692
4658.0,1,6,1974,493.0,3027,3,479.0,Somerst,2Story,Flat,MetalSd,Grav,Partial,219907
5500.0,1,7,2009,1130.0,3395,3,643.0,CollgCr,2Story,Hip,HdBoard,GasW,Partial,226872
4120.0,5,8,2009,1604.0,3177,3,935.0,CollgCr,1Story,Gable,Wd Sdng,Grav,Abnorml,292640
6020.0,1,4,1976,2837.0,3828,3,101.0,NAmes,1Story,Gable,Wd Sdng,Grav,Normal,226168
12213.0,8,8,1992,335.0,3051,3,970.0,,1Story,Flat,HdBoard,GasW,Partial,363497
5259.0,2,1,1969,2100.0,609,0,56.0,CollgCr,1Story,Flat,MetalSd,Grav,Partial,37465
12081.0,6,6,2012,1776.0,3719,0,192.0,OldTown,SLvl,Gable,Wd Sdng,GasW,Abnorml,282539
3823.0,5,6,1974,1867.0,1231,2,430.0,,SLvl,Gable,HdBoard,GasW,Normal,205279
19858.0,4,3,1976,2734.0,713,0,766.0,Somerst,2Story,Flat,MetalSd,GasW,Partial,112331
15467.0,1,9,2001,,3543,2,463.0,NAmes,1Story,Gable,VinylSd,GasA,Partial,248180
,3,5,1959,1012.0,2097,2,161.0,CollgCr,2Story,Flat,HdBoard,GasW,Partial,188120
5134.0,4,1,1999,1376.0,1067,1,940.0,Edwards,1Story,Gable,Wd Sdng,Grav,Partial,137240
18743.0,2,7,1979,2729.0,3548,0,31.0,Edwards,2Story,Flat,VinylSd,GasA,Abnorml,240339
17434.0,2,3,1950,893.0,1960,2,171.0,CollgCr,1.5Fin,Flat,VinylSd,Grav,Abnorml,159995
17007.0,2,4,2003,1282.0,3508,3,96.0,Somerst,1Story,Gable,HdBoard,GasW,Normal,266024
12233.0,1,6,1953,336.0,3371,3,138.0,OldTown,2Story,Gable,Wd Sdng,GasA,Abnorml,230303
18378.0,2,8,1956,2763.0,1857,1,291.0,,2Story,Flat,MetalSd,Grav,Normal,150254
3141.0,6,4,1979,1418.0,1952,2,140.0,CollgCr,1Story,Hip,MetalSd,GasA,Normal,243171
12135.0,3,9,2014,2896.0,1346,0,312.0,OldTown,1Story,Hip,Wd Sdng,GasA,Partial,144858
14966.0,5,8,1978,674.0,3667,3,979.0,,SLvl,Hip,MetalSd,GasW,Partial,329711
5361.0,1,6,1974,104.0,3205,3,664.0,NAmes,2Story,Hip,Wd Sdng,GasA,Partial,218606
9835.0,8,7,1989,702.0,1571,1,197.0,OldTown,1.5Fin,Gable,MetalSd,Grav,Normal,258630
13172.0,4,8,1975,1147.0,3849,3,420.0,,SLvl,Hip,VinylSd,GasA,Partial,286490
18390.0,9,2,1966,2053.0,1475,2,857.0,OldTown,1Story,Hip,MetalSd,GasA,Partial,304003
5267.0,4,5,1980,2847.0,3774,1,131.0,CollgCr,1.5Fin,Flat,HdBoard,GasW,Abnorml,253569
8564.0,2,7,2010,,2746,3,364.0,,2Story,Flat,Wd Sdng,GasW,Abnorml,209025
13411.0,3,8,1957,2700.0,3055,0,537.0,OldTown,SLvl,Gable,VinylSd,GasW,Abnorml,203699
7906.0,5,5,2018,1292.0,2876,2,465.0,CollgCr,SLvl,Flat,Wd Sdng,GasW,Abnorml,278786
18028.0,6,3,1950,2598.0,2420,3,268.0,OldTown,2Story,Hip,MetalSd,GasW,Normal,318405
9611.0,7,6,2020,2989.0,2461,0,71.0,OldTown,1.5Fin,Hip,VinylSd,GasA,Partial,283675
19297.0,4,5,1995,673.0,2416,2,,OldTown,1Story,Gable,HdBoard,GasW,Abnorml,201354
4011.0,7,8,1969,1218.0,623,3,302.0,Edwards,SLvl,Gable,Wd Sdng,GasA,Normal,198432
19826.0,3,9,1989,2975.0,2747,1,380.0,CollgCr,2Story,Hip,HdBoard,GasW,Normal,184360
13246.0,7,9,1951,2371.0,574,0,416.0,NAmes,1Story,Flat,MetalSd,GasW,Partial,142701
15790.0,4,6,2010,2663.0,2488,3,207.0,,1Story,Flat,HdBoard,Grav,Normal,237597
13738.0,8,4,2020,756.0,656,1,169.0,Edwards,1.5Fin,Gable,VinylSd,GasW,Normal,233994
16730.0,9,4,1979,1088.0,1657,2,742.0,Somerst,2Story,Gable,HdBoard,GasW,Normal,287936
13120.0,7,9,1979,200.0,2859,2,895.0,Somerst,1Story,Gable,MetalSd,GasA,Abnorml,310633
10767.0,8,4,1994,241.0,3691,0,286.0,NAmes,1Story,Hip,VinylSd,GasA,Abnorml,349127
15703.0,8,8,1973,2050.0,3583,0,,OldTown,SLvl,Flat,MetalSd,GasW,Abnorml,320359
2929.0,2,9,2005,,2068,2,214.0,NAmes,1Story,Flat,Wd Sdng,GasW,Partial,171984
13951.0,9,5,2010,1487.0,1643,1,115.0,Somerst,2Story,Flat,VinylSd,Grav,Partial,282085
17845.0,6,6,1962,967.0,582,2,143.0,Edwards,SLvl,Hip,MetalSd,Grav,Partial,228282
19438.0,4,3,2005,2352.0,1192,3,311.0,Somerst,1.5Fin,Gable,HdBoard,GasA,Abnorml,203078
17747.0,5,5,1964,313.0,1751,3,329.0,Somerst,SLvl,Flat,HdBoard,GasA,Normal,265469
7744.0,5,5,1960,2525.0,3565,1,547.0,NAmes,1.5Fin,Hip,MetalSd,GasA,Normal,293829
11649.0,7,2,1961,2843.0,2733,3,222.0,CollgCr,2Story,Flat,Wd Sdng,GasA,Partial,332219
,9,6,1952,882.0,2376,3,235.0,Somerst,1.5Fin,Hip,MetalSd,GasA,Partial,349031
9069.0,7,9,1973,497.0,3782,0,863.0,CollgCr,1.5Fin,Flat,MetalSd,Grav,Abnorml,293327
11591.0,9,7,1958,1557.0,2284,3,468.0,OldTown,1.5Fin,Gable,MetalSd,Grav,Partial,289952
2442.0,4,8,1995,2118.0,2590,1,847.0,Somerst,1.5Fin,Flat,MetalSd,GasA,Abnorml,202003
6652.0,4,2,2020,1905.0,2032,2,695.0,NAmes,1.5Fin,Hip,Wd Sdng,Grav,Partial,236469
11370.0,6,9,2009,2453.0,572,1,988.0,OldTown,SLvl,Flat,HdBoard,Grav,Normal,155698
9597.0,8,3,1960,1994.0,2377,0,241.0,Edwards,1Story,Hip,MetalSd,GasA,Normal,294419
16325.0,9,5,1959,1540.0,3590,1,303.0,Somerst,SLvl,Hip,Wd Sdng,GasW,Abnorml,400592
6458.0,1,7,1952,1998.0,2712,2,492.0,,SLvl,Flat,VinylSd,GasA,Normal,159935
8591.0,1,4,1968,2942.0,2814,2,719.0,Somerst,2Story,Hip,VinylSd,GasA,Normal,220217
18346.0,8,7,1951,1332.0,1963,1,569.0,,1Story,Hip,Wd Sdng,GasA,Normal,249901
13826.0,7,8,1966,1572.0,1651,2,782.0,NAmes,1Story,Gable,HdBoard,Grav,Abnorml,248422
16138.0,9,4,1951,2078.0,3414,0,967.0,CollgCr,2Story,Gable,Wd Sdng,GasA,Partial,329104
19294.0,3,5,2002,1244.0,3872,1,910.0,Somerst,1Story,Gable,MetalSd,GasW,Partial,273341
4169.0,5,3,1965,1541.0,1841,3,148.0,NAmes,1.5Fin,Hip,HdBoard,GasA,Abnorml,233812
8313.0,3,5,1959,1640.0,3201,1,575.0,NAmes,1Story,Flat,Wd Sdng,GasA,Partial,250990
10315.0,5,8,2017,1360.0,533,3,468.0,OldTown,2Story,Flat,HdBoard,GasW,Normal,191643
10036.0,1,3,1992,2209.0,2645,3,134.0,Somerst,SLvl,Gable,Wd Sdng,Grav,Normal,228853
2785.0,4,5,2007,1878.0,1733,1,819.0,OldTown,1Story,Hip,MetalSd,Grav,Normal,196685
8139.0,6,1,2009,563.0,2863,2,18.0,CollgCr,1.5Fin,Gable,Wd Sdng,GasA,Abnorml,309446
8344.0,2,2,1973,2205.0,3891,3,892.0,CollgCr,2Story,Gable,Wd Sdng,GasW,Abnorml,270586
16973.0,7,3,1965,2060.0,1209,3,597.0,NAmes,1Story,Hip,VinylSd,Grav,Normal,241890
7619.0,8,1,1958,1209.0,1779,1,685.0,NAmes,SLvl,Gable,VinylSd,Grav,Abnorml,270229
3936.0,1,9,1955,733.0,2077,3,549.0,NAmes,1.5Fin,Hip,MetalSd,GasW,Abnorml,144033
5807.0,4,9,2014,752.0,904,1,140.0,,2Story,Gable,MetalSd,GasW,Abnorml,162665
9151.0,4,5,1973,2356.0,1115,3,985.0,Somerst,2Story,Flat,MetalSd,GasW,Normal,178074
,5,4,1959,147.0,2424,3,299.0,Edwards,1.5Fin,Gable,MetalSd,Grav,Abnorml,270086
14355.0,4,5,1976,1925.0,2357,1,405.0,NAmes,2Story,Flat,Wd Sdng,GasA,Abnorml,182485
5236.0,9,4,1952,1020.0,1381,1,710.0,,2Story,Gable,MetalSd,GasW,Normal,256775
17848.0,7,5,1987,1078.0,1712,0,499.0,Edwards,SLvl,Gable,Wd Sdng,GasA,Partial,242853
4352.0,2,7,1966,2974.0,2427,2,34.0,Somerst,1Story,Flat,Wd Sdng,GasW,Normal,199739
3932.0,1,8,1997,2618.0,3381,0,642.0,Somerst,1.5Fin,Gable,Wd Sdng,GasW,Normal,205641
12913.0,9,2,1998,1733.0,3402,1,738.0,NAmes,1Story,Hip,Wd Sdng,GasW,Abnorml,358353
10556.0,1,4,1992,2715.0,2097,3,366.0,OldTown,SLvl,Flat,VinylSd,GasW,Partial,172428
7498.0,6,8,1956,1785.0,2439,2,655.0,OldTown,1Story,Hip,HdBoard,GasA,Abnorml,269874
12582.0,2,7,2017,691.0,3959,1,,,SLvl,Hip,Wd Sdng,Grav,Abnorml,266239
,4,9,1970,2557.0,3714,0,655.0,NAmes,1Story,Flat,HdBoard,Grav,Partial,270916
15865.0,6,5,1974,2633.0,1745,3,705.0,Somerst,1.5Fin,Gable,VinylSd,GasA,Partial,244593
11569.0,5,6,2010,2984.0,939,3,357.0,,2Story,Hip,MetalSd,GasW,Normal,140747
19823.0,6,8,1977,2092.0,1031,1,,NAmes,1.5Fin,Gable,Wd Sdng,GasW,Normal,189960
6857.0,3,5,2001,1745.0,1803,3,677.0,CollgCr,2Story,Hip,MetalSd,Grav,Normal,161589
2340.0,5,9,1962,2133.0,3324,0,23.0,,1.5Fin,Flat,HdBoard,GasA,Abnorml,279982
13181.0,2,4,1983,1805.0,1771,3,981.0,Edwards,2Story,Flat,MetalSd,GasA,Abnorml,190188
18766.0,7,8,2016,263.0,615,0,433.0,NAmes,1Story,Hip,HdBoard,Grav,Partial,125060
,3,3,1953,1248.0,904,3,214.0,Somerst,1Story,Flat,VinylSd,GasW,Partial,156190
2138.0,1,5,1993,215.0,2521,2,363.0,CollgCr,2Story,Hip,VinylSd,GasW,Normal,181548
2358.0,8,8,1964,230.0,1778,1,466.0,Edwards,1Story,Gable,HdBoard,GasW,Abnorml,271421
11714.0,8,7,1957,1725.0,796,1,824.0,Edwards,SLvl,Hip,Wd Sdng,Grav,Partial,190154
3627.0,3,1,1954,2701.0,3448,3,235.0,Edwards,1.5Fin,Hip,Wd Sdng,Grav,Normal,286937
17996.0,7,4,2015,1200.0,3105,1,122.0,Somerst,1.5Fin,Hip,Wd Sdng,Grav,Abnorml,285066
7004.0,9,2,1995,2749.0,2881,2,567.0,CollgCr,1.5Fin,Flat,MetalSd,GasW,Normal,367853
15283.0,8,2,2014,1540.0,1594,0,597.0,OldTown,2Story,Flat,Wd Sdng,GasA,Partial,248376
8652.0,3,7,2015,1746.0,1465,2,464.0,Somerst,2Story,Flat,HdBoard,GasW,Abnorml,156650
4151.0,2,3,1975,706.0,2606,2,,NAmes,1.5Fin,Hip,HdBoard,Grav,Normal,208795
11429.0,7,3,1980,512.0,1215,0,77.0,OldTown,2Story,Flat,VinylSd,Grav,Normal,181810
16072.0,7,6,2000,1896.0,1505,1,603.0,Somerst,SLvl,Flat,HdBoard,Grav,Normal,219077
13927.0,9,6,1990,1124.0,1574,0,332.0,CollgCr,SLvl,Flat,Wd Sdng,Grav,Abnorml,281980
8905.0,5,1,2000,2352.0,515,0,247.0,Edwards,1.5Fin,Flat,Wd Sdng,Grav,Normal,148242
14452.0,4,1,1968,1936.0,2027,0,613.0,Somerst,1Story,Flat,VinylSd,GasA,Partial,159399
18212.0,8,6,1952,1992.0,550,1,336.0,NAmes,1Story,Hip,Wd Sdng,Grav,Abnorml,190117
3307.0,4,7,1987,350.0,3699,0,72.0,NAmes,1Story,Hip,VinylSd,GasA,Partial,253840
16852.0,4,9,2019,802.0,3741,2,829.0,NAmes,1.5Fin,Flat,VinylSd,Grav,Normal,298291
4660.0,2,4,1994,450.0,2302,0,743.0,OldTown,2Story,Flat,HdBoard,GasA,Abnorml,152418
12403.0,1,6,2020,1292.0,2103,0,525.0,Edwards,1.5Fin,Hip,HdBoard,GasW,Abnorml,150986
12238.0,4,3,1990,2980.0,3536,3,705.0,Somerst,1.5Fin,Hip,Wd Sdng,GasW,Partial,332478
8207.0,7,4,1974,901.0,1703,3,233.0,OldTown,1.5Fin,Flat,Wd Sdng,GasW,Normal,306215
3140.0,9,9,1999,2809.0,3285,2,187.0,Somerst,1Story,Gable,MetalSd,GasA,Abnorml,417438
,9,1,1950,2780.0,2492,1,276.0,CollgCr,1Story,Flat,MetalSd,GasA,Normal,288004
5630.0,1,5,2003,62.0,3453,3,418.0,CollgCr,1Story,Gable,VinylSd,Grav,Normal,233870
12485.0,5,7,1962,1788.0,2875,2,,Somerst,1.5Fin,Flat,MetalSd,GasW,Abnorml,259873
14021.0,7,3,1989,504.0,2226,3,976.0,OldTown,2Story,Gable,Wd Sdng,Grav,Normal,278343
18859.0,7,2,1970,2992.0,1431,3,422.0,NAmes,2Story,Gable,Wd Sdng,GasW,Abnorml,284725
9684.0,6,2,1990,2312.0,2515,1,24.0,OldTown,2Story,Flat,MetalSd,Grav,Partial,269165
3207.0,4,1,2010,,2848,1,427.0,OldTown,2Story,Hip,Wd Sdng,GasW,Partial,205617
15331.0,3,5,1982,2582.0,3822,3,186.0,Somerst,2Story,Hip,Wd Sdng,GasW,Abnorml,347970
3960.0,9,3,1978,,1017,3,742.0,OldTown,2Story,Hip,VinylSd,GasA,Abnorml,239541
2557.0,4,7,2004,1208.0,2809,1,354.0,CollgCr,1.5Fin,Hip,Wd Sdng,GasA,Normal,228372
17883.0,8,1,1981,2993.0,2638,1,,Somerst,SLvl,Flat,VinylSd,GasA,Abnorml,308656
,1,9,1960,2542.0,693,2,130.0,Somerst,1Story,Gable,Wd Sdng,Grav,Partial,62020
2882.0,7,2,2001,1594.0,3900,3,931.0,Somerst,2Story,Hip,HdBoard,Grav,Normal,391002
6761.0,6,8,1985,2950.0,1587,1,111.0,OldTown,1Story,Flat,Wd Sdng,Grav,Partial,201997
7867.0,1,4,1980,,1817,3,878.0,Edwards,SLvl,Flat,Wd Sdng,Grav,Partial,172310
14869.0,4,6,1963,763.0,725,2,640.0,NAmes,SLvl,Hip,VinylSd,Grav,Partial,154229
9166.0,5,9,2012,,944,0,417.0,NAmes,1.5Fin,Hip,MetalSd,GasA,Normal,97115
14982.0,8,7,2001,2378.0,2881,3,576.0,CollgCr,2Story,Hip,Wd Sdng,Grav,Partial,318044
9929.0,4,8,2003,2951.0,3634,2,25.0,Somerst,SLvl,Hip,MetalSd,GasW,Partial,308674
7347.0,3,7,1999,2339.0,2402,0,529.0,NAmes,1Story,Flat,MetalSd,Grav,Partial,188181
9269.0,2,2,2003,425.0,996,3,931.0,OldTown,SLvl,Flat,HdBoard,GasW,Abnorml,114279
15527.0,4,9,1984,2342.0,1982,2,645.0,OldTown,1.5Fin,Gable,Wd Sdng,GasA,Partial,195714
4454.0,4,1,1979,832.0,1856,0,714.0,OldTown,1.5Fin,Gable,Wd Sdng,Grav,Normal,171042
14991.0,5,2,2004,499.0,3562,2,765.0,CollgCr,SLvl,Flat,Wd Sdng,Grav,Abnorml,267597
4808.0,7,3,1950,844.0,744,2,939.0,Somerst,SLvl,Gable,Wd Sdng,GasW,Partial,252630
8642.0,9,3,1964,2700.0,2611,2,551.0,NAmes,2Story,Flat,MetalSd,GasA,Abnorml,320942
5825.0,2,4,1974,1060.0,1304,2,,Somerst,SLvl,Hip,HdBoard,GasA,Normal,135815
5536.0,5,5,1969,1549.0,1431,0,589.0,Somerst,1Story,Flat,Wd Sdng,GasW,Abnorml,204963
17309.0,9,6,2020,2681.0,2260,1,841.0,OldTown,2Story,Hip,Wd Sdng,GasA,Normal,304317
5802.0,3,1,1965,1420.0,1789,2,760.0,NAmes,SLvl,Hip,Wd Sdng,Grav,Partial,185890
8142.0,1,8,2001,749.0,2709,0,286.0,CollgCr,2Story,Flat,MetalSd,GasA,Abnorml,136310
11094.0,2,6,2014,2443.0,3616,2,441.0,Somerst,2Story,Flat,HdBoard,GasA,Abnorml,239833
2364.0,6,9,2019,1590.0,2304,3,438.0,Edwards,2Story,Hip,MetalSd,Grav,Normal,261696
17688.0,5,5,1950,1947.0,524,3,163.0,OldTown,1.5Fin,Gable,HdBoard,GasW,Partial,196793
3863.0,1,7,1965,1045.0,2418,1,,Edwards,1.5Fin,Flat,MetalSd,GasA,Normal,142553
,1,4,1976,494.0,799,0,413.0,CollgCr,SLvl,Hip,Wd Sdng,Grav,Abnorml,45087
9084.0,4,6,1967,1226.0,1748,3,559.0,,1.5Fin,Gable,VinylSd,Grav,Normal,195173
10016.0,4,6,1993,2973.0,573,0,589.0,,SLvl,Gable,VinylSd,Grav,Normal,116299
4384.0,6,4,1999,949.0,1639,3,,CollgCr,1Story,Hip,HdBoard,GasW,Partial,258579
17072.0,6,6,1963,1369.0,651,0,342.0,NAmes,2Story,Flat,HdBoard,GasA,Abnorml,112594
5935.0,6,8,2001,1038.0,3128,2,784.0,Edwards,SLvl,Gable,MetalSd,GasA,Normal,307756
15127.0,1,5,1999,1053.0,3662,2,282.0,OldTown,1.5Fin,Gable,HdBoard,GasW,Partial,239129
,9,2,1966,1787.0,2085,3,363.0,Edwards,1.5Fin,Gable,HdBoard,GasW,Abnorml,357352
9742.0,7,9,1952,2207.0,2407,1,253.0,NAmes,1.5Fin,Hip,HdBoard,Grav,Partial,250874
18165.0,7,4,2011,1652.0,2455,3,446.0,Somerst,1.5Fin,Gable,MetalSd,GasW,Partial,285325
4490.0,7,4,1970,,3860,3,,CollgCr,SLvl,Gable,MetalSd,GasW,Partial,390830
15324.0,2,7,1982,619.0,591,1,972.0,Somerst,1.5Fin,Hip,VinylSd,GasA,Abnorml,83327
3137.0,2,6,1950,626.0,3419,2,,CollgCr,1Story,Gable,VinylSd,GasA,Abnorml,268524
5420.0,6,4,2019,271.0,3294,2,921.0,OldTown,SLvl,Hip,MetalSd,GasA,Partial,336726
7845.0,7,6,2005,,1910,3,170.0,CollgCr,1Story,Gable,VinylSd,Grav,Abnorml,286086
5906.0,3,3,1953,2047.0,3986,0,202.0,CollgCr,1Story,Hip,Wd Sdng,Grav,Partial,257974
14413.0,4,7,1971,2897.0,3375,3,485.0,Somerst,2Story,Hip,VinylSd,Grav,Partial,290601
2276.0,3,6,2007,488.0,3743,2,640.0,Somerst,1Story,Flat,HdBoard,Grav,Normal,276550
19611.0,7,3,1993,2223.0,1184,0,279.0,Somerst,1Story,Flat,Wd Sdng,GasA,Abnorml,200416
8337.0,7,1,2006,795.0,871,1,403.0,NAmes,2Story,Hip,VinylSd,GasA,Partial,226977
13944.0,4,5,1989,1341.0,2021,2,455.0,CollgCr,SLvl,Hip,MetalSd,GasW,Partial,170309
17906.0,7,2,2005,2809.0,1759,1,7.0,Somerst,SLvl,Gable,MetalSd,Grav,Normal,234560
19079.0,5,7,2012,466.0,1565,2,,NAmes,SLvl,Gable,HdBoard,GasW,Normal,212345
14306.0,1,7,1988,439.0,1672,2,381.0,OldTown,1Story,Flat,VinylSd,Grav,Partial,121543
12503.0,4,4,1956,1354.0,3347,0,17.0,OldTown,1Story,Gable,VinylSd,Grav,Partial,241628
6208.0,7,6,1963,272.0,3272,2,501.0,CollgCr,SLvl,Hip,Wd Sdng,Grav,Normal,324776
13590.0,2,1,1967,2749.0,1110,3,844.0,Somerst,SLvl,Hip,Wd Sdng,GasA,Normal,166565
12886.0,2,2,2004,1044.0,619,1,121.0,CollgCr,1Story,Hip,MetalSd,Grav,Abnorml,77487
14866.0,1,6,2005,2212.0,2338,2,493.0,CollgCr,1.5Fin,Gable,VinylSd,GasW,Normal,152482
3088.0,2,2,2006,1515.0,2052,3,125.0,CollgCr,1.5Fin,Gable,HdBoard,GasW,Abnorml,203210
5363.0,8,4,2007,2930.0,3088,1,878.0,NAmes,2Story,Hip,Wd Sdng,GasA,Normal,318702
2024.0,8,4,1974,955.0,2595,3,,CollgCr,SLvl,Gable,HdBoard,Grav,Partial,331383
11764.0,8,9,2019,1290.0,1909,2,594.0,OldTown,SLvl,Hip,VinylSd,GasA,Abnorml,263315
11959.0,1,7,1952,1919.0,3348,3,396.0,Somerst,2Story,Hip,HdBoard,GasW,Abnorml,224284
14935.0,1,7,1970,2932.0,3699,1,488.0,Edwards,2Story,Hip,VinylSd,Grav,Partial,219252
10068.0,4,1,1981,187.0,2103,1,431.0,Edwards,2Story,Hip,HdBoard,GasA,Partial,174851
9295.0,6,5,1951,1498.0,3556,1,187.0,Edwards,2Story,Flat,VinylSd,Grav,Normal,310797
10392.0,8,3,1969,207.0,2586,2,153.0,Somerst,SLvl,Gable,MetalSd,GasW,Abnorml,329564
13390.0,2,3,1967,73.0,972,0,123.0,CollgCr,SLvl,Hip,HdBoard,Grav,Partial,48768
10448.0,3,6,2003,2721.0,1656,3,904.0,Somerst,1.5Fin,Hip,HdBoard,Grav,Abnorml,174754
12433.0,6,4,1985,672.0,3690,1,865.0,Somerst,1.5Fin,Hip,HdBoard,GasA,Abnorml,370580
17038.0,4,8,2010,2537.0,823,1,,NAmes,1Story,Gable,VinylSd,GasA,Normal,132058
,2,4,2009,2619.0,551,0,606.0,Somerst,SLvl,Gable,MetalSd,Grav,Abnorml,90325
17743.0,7,8,1985,1049.0,3495,1,121.0,NAmes,1Story,Flat,VinylSd,Grav,Normal,329198
10605.0,4,4,1993,873.0,1432,1,873.0,OldTown,SLvl,Flat,VinylSd,GasW,Abnorml,160000
4014.0,8,3,2017,1793.0,2683,2,70.0,NAmes,SLvl,Hip,VinylSd,GasW,Abnorml,342817
3381.0,8,5,2015,1881.0,1927,0,904.0,Edwards,1.5Fin,Flat,Wd Sdng,GasW,Abnorml,280291
3098.0,7,5,1993,514.0,2282,1,103.0,NAmes,1.5Fin,Gable,Wd Sdng,GasA,Normal,251253
11101.0,9,1,1978,1823.0,2716,2,665.0,OldTown,1Story,Hip,Wd Sdng,GasW,Normal,323846
2187.0,4,8,1997,279.0,2323,2,755.0,Somerst,1Story,Gable,HdBoard,GasA,Abnorml,198783
13948.0,7,8,1985,2865.0,3064,2,370.0,Edwards,2Story,Flat,VinylSd,GasW,Partial,305635
12207.0,1,8,1957,2986.0,859,2,,NAmes,1Story,Hip,HdBoard,GasW,Partial,115674
4092.0,4,4,1954,759.0,2183,0,160.0,CollgCr,SLvl,Hip,VinylSd,GasW,Partial,189773
7242.0,2,9,1996,555.0,3808,0,888.0,Somerst,SLvl,Hip,HdBoard,Grav,Partial,254079
10549.0,9,3,1992,1056.0,567,2,691.0,Edwards,SLvl,Gable,Wd Sdng,Grav,Partial,217681
7185.0,5,7,1959,290.0,1673,0,679.0,Edwards,1.5Fin,Gable,MetalSd,GasW,Abnorml,163590
17271.0,3,6,1959,,980,3,,NAmes,2Story,Flat,HdBoard,Grav,Partial,146151
7776.0,4,9,1955,2873.0,1938,3,411.0,Somerst,SLvl,Gable,HdBoard,GasA,Partial,227837
14449.0,6,4,1965,1622.0,2460,2,53.0,Somerst,2Story,Flat,MetalSd,GasA,Abnorml,270202
9823.0,1,4,2009,741.0,720,1,451.0,CollgCr,2Story,Hip,VinylSd,Grav,Partial,84958
17717.0,7,6,1975,82.0,760,1,750.0,CollgCr,SLvl,Gable,HdBoard,GasW,Normal,201287
9355.0,8,8,1970,2011.0,2813,3,865.0,Edwards,2Story,Gable,HdBoard,Grav,Partial,355400
8465.0,7,3,2007,2689.0,2149,2,560.0,Edwards,SLvl,Gable,HdBoard,Grav,Partial,291147
14737.0,7,8,1990,1161.0,1176,3,871.0,OldTown,SLvl,Gable,MetalSd,GasA,Abnorml,265726
19881.0,9,8,1979,82.0,3627,3,879.0,Edwards,SLvl,Gable,HdBoard,GasW,Normal,357144
15324.0,4,7,1954,1710.0,3401,1,645.0,CollgCr,1.5Fin,Hip,HdBoard,GasA,Abnorml,264802
12350.0,7,7,1959,647.0,2955,3,800.0,NAmes,1.5Fin,Hip,MetalSd,Grav,Normal,349604
4555.0,9,5,1960,2666.0,3016,2,132.0,OldTown,1Story,Hip,Wd Sdng,Grav,Abnorml,411277
4951.0,5,2,2012,150.0,3309,1,978.0,Edwards,SLvl,Hip,VinylSd,GasW,Abnorml,278447
19622.0,2,2,1956,943.0,742,1,145.0,CollgCr,SLvl,Flat,MetalSd,GasW,Normal,48147
6727.0,5,8,2008,1757.0,2435,3,130.0,OldTown,SLvl,Flat,Wd Sdng,GasA,Normal,295256
7686.0,4,6,1961,859.0,3061,0,353.0,NAmes,1Story,Flat,VinylSd,GasW,Normal,208699
5701.0,8,8,2013,2366.0,2178,3,633.0,NAmes,1.5Fin,Flat,MetalSd,GasW,Normal,323112
4780.0,5,3,1990,1868.0,1692,2,513.0,CollgCr,1.5Fin,Flat,HdBoard,Grav,Partial,225358
19972.0,9,1,2009,114.0,3122,0,64.0,Somerst,1Story,Hip,MetalSd,Grav,Partial,338623
4368.0,9,6,2021,2752.0,1956,2,802.0,CollgCr,SLvl,Flat,VinylSd,Grav,Partial,265128
17592.0,3,2,1977,725.0,1165,1,434.0,CollgCr,SLvl,Hip,VinylSd,GasW,Normal,125987
